step,id,x,y,active,λ,G,Yp
209,3,-258.74128731898344,173.04032445822506,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,4,880.91917234646,792.2377547992589,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,5,-1006.8293656578356,186.30900252697398,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,6,-1842.2533397884736,534.1682492677269,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,7,1639.6228490884237,-849.6341268049515,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,8,1949.9092792758809,-1664.6082912825334,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,9,-1050.491521821081,-1061.5580651286878,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,10,-1913.9280489393686,-1376.7150838626128,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,11,-61.465843532052176,320.4946946556594,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,12,811.7297369683761,-324.89333285988016,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,13,1226.2321940895276,1304.2402646625035,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,14,26.971680227421988,-1033.4768677379593,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,15,-1897.8335601943643,258.7439689039437,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,16,723.5071333524003,784.8133206343429,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,17,578.666696706767,599.7191132462187,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,18,-1942.433622352702,975.4944476344963,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,19,-1410.4195036475398,-977.3137101399099,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
209,20,-49.456685832056934,-924.0168138676787,true,3.5851023653784425e-10,19.70338078057516,0.022834820616266165
210,1,1838.0935572652693,-112.87930146391804,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,2,1816.8976915790222,1426.9967583517464,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,3,-259.356393654816,174.94338625323297,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,4,882.7988160252934,791.554424980927,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,5,-1004.9939423199277,185.51450824086305,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,6,-1844.2533365339293,534.171857337303,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,7,1637.7637593149343,-848.8967088677493,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,8,1950.6180633054444,-1666.4784851760737,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,9,-1048.567403242928,-1062.1037460768675,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,10,-1912.0516500411293,-1377.4072739916137,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,11,-59.56269491172991,321.1095323000546,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,12,810.4703145293636,-326.44699148393886,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,13,1227.7995987344393,1302.9979914722956,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,14,24.988697711907047,-1033.2165211551853,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,15,-1896.1366729334427,257.685397402475,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,16,724.6629777628837,783.181136913448,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,17,579.9493039716891,601.2536876510519,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,18,-1944.1584833163236,976.5067986883186,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,19,-1410.651857234693,-979.3001672400097,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
210,20,-49.364763291329666,-926.0147003125264,true,3.604738827578171e-10,19.69783568112252,0.023263750419717774
211,1,1838.956134183867,-111.07487328316314,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,2,1814.9889522099843,1427.5940137586579,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,3,-260.0410680708298,176.82254056942315,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,4,884.7605388559482,791.1650106313098,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,5,-1003.1320054357561,184.78430892604456,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,6,-1846.2530801824196,534.2038782729917,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,7,1635.8446477591954,-848.3336717138875,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,8,1951.6690121884635,-1668.1801039480908,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,9,-1046.6160582562602,-1062.5422124302015,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,10,-1910.2623216975078,-1378.3007526308172,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,11,-57.61955812916354,321.5830504562404,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,12,809.4018113291063,-328.13764251565414,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,13,1229.278526293015,1301.6515987819985,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,14,22.998520221242003,-1033.018547531563,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,15,-1894.3698803329955,256.74814401784266,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,16,725.7571288136019,781.5069704109123,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,17,581.413757076244,602.6158099306434,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,18,-1945.744339264896,977.7254294405881,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,19,-1411.073579245758,-981.2551993485397,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
211,20,-49.45030376783648,-928.0128701819017,true,3.624782984940894e-10,19.69220349476306,0.023695225726385643
212,1,1839.7822592084503,-109.25346793460473,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,2,1813.0134538685782,1427.9061135874013,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,3,-260.6519117178305,178.72697487884915,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,4,886.759562954243,791.1025394024408,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,5,-1001.2071604300806,184.24119595057266,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,6,-1848.2455260450577,534.0302134105219,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,7,1633.8524653428055,-848.1570103999935,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,8,1952.7469072862052,-1669.864782599426,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,9,-1044.7194139836001,-1063.176830821824,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,10,-1908.4928050477215,-1379.2328528540386,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,11,-55.65960323385629,321.9812674929944,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,12,808.4644889058819,-329.9043984905756,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,13,1230.6846265343265,1300.2293181798025,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,14,21.01218185367423,-1032.7851811039684,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,15,-1892.6049291756576,255.80742758224065,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,16,726.9936518099878,779.935025475678,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,17,583.09716585195,603.6956871893522,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,18,-1947.4186669689113,978.8193337963556,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,19,-1411.1770238488102,-983.2525223604982,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
212,20,-49.270035987632596,-930.0047294960654,true,3.6452560381304617e-10,19.68653949611349,0.024133469775037844
213,1,1841.0417592751776,-107.69987224012246,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,2,1811.0346051456056,1428.196213107549,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,3,-260.9740527372945,180.70086068192356,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,4,888.7013250073657,790.623415066748,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,5,-999.412561554561,183.35835118733075,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,6,-1850.2340700859008,534.243971679665,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,7,1631.8572327223903,-848.2950205098792,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,8,1953.9215432788553,-1671.4834951386902,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,9,-1042.766951513016,-1063.6102939701548,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,10,-1906.7516277078266,-1380.216875958969,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,11,-53.716744369140066,322.455924665903,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,12,807.8639905644745,-331.81212010076064,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,13,1232.188980031243,1298.9113953610022,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,14,19.049303584439755,-1032.4016333231548,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,15,-1890.7216352454955,255.1342233245194,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,16,728.1526221464065,778.3050599057037,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,17,584.4529545397922,605.1660058738281,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,18,-1949.093770415836,979.912049881211,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,19,-1411.3267895007261,-985.2469070399185,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
213,20,-49.06079632709897,-931.993754072198,true,3.6659613454704986e-10,19.680788298317626,0.024579932156024963
214,1,1842.2727157917504,-106.12356451181972,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,2,1809.0704714101573,1428.5732789761641,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,3,-260.9974649522703,182.70072364427622,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,4,890.7004268715567,790.5634839680782,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,5,-997.5828084992884,182.55088369156346,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,6,-1852.2286625765685,534.39094377284,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,7,1629.878406982848,-848.5852767630845,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,8,1955.0734652080557,-1673.118449532252,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,9,-1040.7875390651614,-1063.8965217837542,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,10,-1904.964257534324,-1381.1142654300866,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,11,-51.84168590701909,323.1517376893716,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,12,807.2899222522483,-333.72796079687754,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,13,1233.5755752822276,1297.4700926135038,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,14,17.075380739820368,-1032.0797193540734,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,15,-1888.7585822462665,254.75157084220936,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,16,729.7051968350056,777.0443014687613,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,17,585.7571477414456,606.6822776478717,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,18,-1950.7687236691877,981.0049961740756,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,19,-1411.5302755909381,-987.2365284639815,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
214,20,-49.22652051279649,-933.9868761192074,true,3.6871057588505957e-10,19.674930962879152,0.025030576799343396
215,1,1843.54570785193,-104.58100455683592,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,2,1807.083950205808,1428.8050838610786,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,3,-260.816598680967,184.69252870298675,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,4,892.6563772367319,790.1460415541202,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,5,-995.6685312710484,181.97162322040907,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,6,-1854.178349904508,534.8367232287064,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,7,1627.8833147839862,-848.7253021823512,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,8,1956.2016456780304,-1674.7698758331107,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,9,-1038.8442756128159,-1064.369519833199,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,10,-1903.0332906145609,-1381.6351941726039,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,11,-49.9479156598752,323.794881725364,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,12,806.6519194231565,-335.6234692748514,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,13,1234.73764990687,1295.8423387725431,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,14,15.07540246201657,-1032.0890407441495,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,15,-1886.8256015586192,254.23816490030563,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,16,731.4325548600275,776.0362170212111,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,17,587.0591852088203,608.2004009740717,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,18,-1952.4842562404483,982.033075936032,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,19,-1411.7114462461523,-989.2283058595981,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
215,20,-49.095152837969714,-935.982557089205,true,3.708765747059025e-10,19.66902051184121,0.02548762594279994
216,1,1844.9466374442068,-103.15363064734922,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,2,1805.0872043237541,1428.69104052501,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,3,-260.5734187419138,186.67768953204873,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,4,894.638816584552,789.8815907416525,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,5,-993.6926104819302,181.6622092014469,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,6,-1856.1217784780324,535.3090423788676,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,7,1625.8953261249007,-848.506439002835,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,8,1957.1264059350608,-1676.543239435708,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,9,-1036.9320989422592,-1064.9556771334005,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,10,-1901.0713869491815,-1382.0236964348503,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,11,-48.05377035839903,324.4369203354925,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,12,806.003745581039,-337.515523890975,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,13,1236.047389756229,1294.3308555516633,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,14,13.128086268781859,-1031.6330148199238,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,15,-1884.8342955803957,254.05188419520675,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,16,733.2249635058533,775.1489339511771,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,17,588.5237392495925,609.5624147264464,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,18,-1954.2391105035458,982.9924958208,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,19,-1411.9492614035141,-991.2141165129407,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
216,20,-49.33474072987262,-937.9681546420977,true,3.730751133190306e-10,19.663027860709132,0.02595509432693128
217,1,1846.0730467704732,-101.50099577246006,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,2,1803.08733312427,1428.66834282748,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,3,-260.5895606962641,188.67762439031532,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,4,896.6336246174639,789.7375736876958,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,5,-991.7148991466595,181.36445447966747,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,6,-1858.0115364047467,535.963882037426,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,7,1623.9566420889537,-848.0150082256506,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,8,1958.0802643751128,-1678.3011228437706,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,9,-1034.9704091010146,-1065.345257634398,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,10,-1899.1209211623604,-1382.4660573897736,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,11,-46.183199204818486,325.14470812811993,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,12,805.517965282769,-339.45563149155095,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,13,1237.4212903502905,1292.8774467455673,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,14,11.139102832349007,-1031.4233844557211,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,15,-1882.8825932550315,253.61501117799557,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,16,735.1332176585194,774.5501300693987,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,17,590.162532203671,610.7088691100406,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,18,-1956.011912380144,983.9183324728775,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,19,-1412.0715217898457,-993.2103761147796,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
217,20,-49.54491520161811,-939.957080656666,true,3.7531753463273365e-10,19.656900469202707,0.026426532691251104
218,1,1847.229806017588,-99.86946028580525,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,2,1801.0873354598164,1428.6713993255282,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,3,-260.456519000883,190.67319446106956,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,4,898.6328006757988,789.7949765428558,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,5,-989.7840791915494,180.84298127714533,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,6,-1859.9868697081265,536.2770247214511,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,7,1622.184948938302,-847.0870516642026,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,8,1959.1332979219496,-1680.0014523263228,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,9,-1032.9924822617056,-1065.6415774250654,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,10,-1897.1821273288863,-1382.957054814698,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,11,-44.29158041494909,325.7941527784274,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,12,804.8280270231548,-341.33285955386003,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,13,1238.7689066797298,1291.3996340955239,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,14,9.161176715594058,-1031.1270598420647,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,15,-1880.9942405423965,252.9561302838391,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,16,737.00369222705,773.8420870703656,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,17,591.8316274974496,611.8107406544078,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,18,-1957.8883751753044,984.6103493645634,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,19,-1412.3058761135164,-995.1965981695803,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
218,20,-49.81269547561706,-941.9390730191278,true,3.7762431215383806e-10,19.65072295784096,0.026908650096358122
219,1,1848.4417127820338,-98.2784599733317,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,2,1799.1012510935304,1428.4358809823043,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,3,-260.2998201212769,192.6670463766165,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,4,900.6201998200332,790.0191297081155,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,5,-987.8085120562455,180.53131720493406,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,6,-1861.9813312820131,536.4257628480019,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,7,1620.3368034077382,-846.3226184768954,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,8,1959.9694875997818,-1681.8182590916908,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,9,-1030.9941997758822,-1065.7244454336767,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,10,-1895.3323585687865,-1383.7175517142048,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,11,-42.378420670710845,326.3770934212259,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,12,804.1775823997488,-343.2241347299997,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,13,1239.6552528905781,1289.606761987839,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,14,7.1725838411370555,-1030.9137563501597,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,15,-1879.1972888455423,252.07808438573755,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,16,738.9769126959551,773.5158954378948,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,17,593.352140692244,613.1099864450325,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,18,-1959.7848863805186,985.2453653080613,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,19,-1412.0906136561196,-997.1849799423884,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
219,20,-50.347555337028275,-943.8662276389368,true,3.799643108754733e-10,19.644407503404484,0.02739756751763148
220,1,1849.5511636698002,-96.6143930493066,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,2,1797.115558077327,1428.1970855774046,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,3,-260.0420970490376,194.65037156882164,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,4,902.48170851413,790.7504199253359,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,5,-985.8163908547926,180.3539669336571,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,6,-1863.9706380048383,536.2192228699773,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,7,1618.396372270267,-845.8381321502235,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,8,1960.845973082262,-1683.615972416724,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,9,-1029.0081313311844,-1065.9600980020377,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,10,-1893.385521810814,-1384.175620090986,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,11,-40.59211413658187,327.2765982661979,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,12,803.7181183348873,-345.1706425704928,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,13,1240.7046112413154,1287.9041619021648,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,14,5.176240932215313,-1031.0346488230348,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,15,-1877.3257999913117,251.37272669740435,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,16,740.9287032209428,773.0794166336345,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,17,594.6676528001839,614.6164484903106,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,18,-1961.6562005099152,985.9511864108352,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,19,-1411.9730706619082,-999.1815228656715,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
220,20,-50.54757324102664,-945.8562007136492,true,3.8237155157672326e-10,19.638005027002826,0.02789425938083706
221,1,1850.5099026663938,-94.85916670025337,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,2,1795.149370173217,1427.8308819103947,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,3,-259.766763086532,196.6313287135098,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,4,904.1006942936513,791.9246792858299,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,5,-983.8425069407853,180.03181433934355,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,6,-1865.8864796579028,535.6451577513858,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,7,1616.4800375926543,-845.2657149916939,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,8,1961.7070172336048,-1685.4211325119616,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,9,-1027.0083874311745,-1065.992103226198,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,10,-1891.4651225787109,-1384.7342494755856,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,11,-38.748709087058096,328.05239322840777,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,12,803.2126135472479,-347.1057045616635,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,13,1242.1597770857145,1286.5321224110078,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,14,3.1794156222154104,-1031.1472928701203,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,15,-1875.5256788132633,250.50119715439266,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,16,742.9103094845847,772.8087939888038,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,17,595.8830951412414,616.2047494427641,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,18,-1963.45869235981,986.8178023182953,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,19,-1411.8420508839831,-1001.1772267058723,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
221,20,-50.946454093208594,-947.8160206201106,true,3.848275301953761e-10,19.631502859858244,0.028401075510070935
222,1,1851.574711007008,-93.1661861339862,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,2,1793.3164043652725,1427.030734207213,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,3,-259.34586060955525,198.58653742484339,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,4,905.8662481839624,792.864264013466,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,5,-981.8427106996661,180.0032662394785,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,6,-1867.6591672779398,534.7191023525205,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,7,1614.616072763367,-844.5407080157416,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,8,1962.3855929364315,-1687.3024977118982,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,9,-1025.0398064898795,-1065.6389898200944,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
222,10,-1889.5744393316388,-1385.386412690771,true,3.8733789568207034e-10,19.62487035499038,0.028911665895592038
